elapsed_ms,timestamp,angle,feedback,zone
94200,00:01:34.200,8.75,0,green
94350,00:01:34.350,6.03,0,green
94500,00:01:34.500,2.58,0,green
94650,00:01:34.650,1.86,0,green
94800,00:01:34.800,1.77,0,green
94950,00:01:34.950,1.51,0,green
95100,00:01:35.100,0.65,0,green
95250,00:01:35.250,-0.53,0,green
95400,00:01:35.400,3.53,0,green
95550,00:01:35.550,4.13,0,green
95700,00:01:35.700,6.99,0,green
95850,00:01:35.850,9.65,0,green
96000,00:01:36.000,15.20,0,green
96150,00:01:36.150,16.78,0,green
96300,00:01:36.300,11.41,0,green
96450,00:01:36.450,7.66,0,green
96600,00:01:36.600,6.64,0,green
96750,00:01:36.750,9.93,0,green
96900,00:01:36.900,11.39,0,green
97050,00:01:37.050,12.36,0,green
97200,00:01:37.200,14.37,0,green
97350,00:01:37.350,11.39,0,green
97500,00:01:37.500,10.51,0,green
97650,00:01:37.650,11.03,0,green
97800,00:01:37.800,15.00,0,green
97950,00:01:37.950,13.11,0,green
98100,00:01:38.100,6.72,0,green
98250,00:01:38.250,1.30,0,green
98400,00:01:38.400,0.94,0,green
98550,00:01:38.550,4.03,0,green
98700,00:01:38.700,7.06,0,green
98850,00:01:38.850,8.66,0,green
99000,00:01:39.000,8.26,0,green
99150,00:01:39.150,5.82,0,green
99300,00:01:39.300,3.62,0,green
99450,00:01:39.450,4.60,0,green
99600,00:01:39.600,2.93,0,green
99750,00:01:39.750,2.37,0,green
99900,00:01:39.900,0.84,0,green
100050,00:01:40.050,0.88,0,green
100200,00:01:40.200,5.38,0,green
100350,00:01:40.350,7.38,0,green
100500,00:01:40.500,7.64,0,green
100650,00:01:40.650,4.56,0,green
100800,00:01:40.800,4.06,0,green
100950,00:01:40.950,4.39,0,green
101100,00:01:41.100,5.05,0,green
101250,00:01:41.250,7.22,0,green
101400,00:01:41.400,14.03,0,green
101550,00:01:41.550,26.86,0,yellow
101700,00:01:41.700,28.27,0,yellow
101850,00:01:41.850,23.23,0,yellow
102000,00:01:42.000,13.22,0,green
102150,00:01:42.150,9.60,0,green
102300,00:01:42.300,11.80,0,green
102450,00:01:42.450,5.23,0,green
102600,00:01:42.600,-2.26,0,green
102750,00:01:42.750,-6.15,0,green
102900,00:01:42.900,-4.81,0,green
103050,00:01:43.050,0.19,0,green
103200,00:01:43.200,2.98,0,green
103350,00:01:43.350,3.87,0,green
103500,00:01:43.500,4.55,0,green
103650,00:01:43.650,4.92,0,green
103800,00:01:43.800,10.65,0,green
103950,00:01:43.950,15.54,0,green
104100,00:01:44.100,13.83,0,green
104250,00:01:44.250,12.58,0,green
104400,00:01:44.400,15.23,0,green
104550,00:01:44.550,18.03,0,green
104700,00:01:44.700,16.65,0,green
104850,00:01:44.850,13.46,0,green
105000,00:01:45.000,12.36,0,green
105150,00:01:45.150,10.41,0,green
105300,00:01:45.300,10.84,0,green
105450,00:01:45.450,13.10,0,green
105600,00:01:45.600,11.32,0,green
105750,00:01:45.750,5.54,0,green
105900,00:01:45.900,0.80,0,green
106050,00:01:46.050,2.14,0,green
106200,00:01:46.200,2.00,0,green
106350,00:01:46.350,3.97,0,green
106500,00:01:46.500,7.14,0,green
106650,00:01:46.650,5.41,0,green
106800,00:01:46.800,9.22,0,green
106950,00:01:46.950,8.95,0,green
107100,00:01:47.100,6.65,0,green
107250,00:01:47.250,7.00,0,green
