elapsed_ms,timestamp,angle,feedback,zone
20525,00:00:20.525,31.52,0,yellow
20648,00:00:20.648,29.58,0,green
20789,00:00:20.789,31.04,0,yellow
20910,00:00:20.910,35.71,0,yellow
21046,00:00:21.046,36.86,0,yellow
21179,00:00:21.179,41.03,1,yellow
21320,00:00:21.320,42.20,1,yellow
21453,00:00:21.453,40.71,1,yellow
21575,00:00:21.575,44.10,1,yellow
21707,00:00:21.707,43.49,1,yellow
21832,00:00:21.832,42.02,1,yellow
21967,00:00:21.967,42.11,1,yellow
22102,00:00:22.102,43.39,1,yellow
22233,00:00:22.233,59.83,1,yellow
22359,00:00:22.359,56.39,0,yellow
22503,00:00:22.503,56.10,0,yellow
22635,00:00:22.635,54.37,0,yellow
22774,00:00:22.774,58.67,0,yellow
22899,00:00:22.899,57.10,1,yellow
23019,00:00:23.019,55.69,1,yellow
23144,00:00:23.144,57.89,1,yellow
23286,00:00:23.286,59.40,1,yellow
23414,00:00:23.414,56.58,1,yellow
23545,00:00:23.545,62.45,1,red
23685,00:00:23.685,70.12,1,red
23811,00:00:23.811,66.03,1,red
23943,00:00:23.943,63.90,1,red
24080,00:00:24.080,68.94,1,red
24225,00:00:24.225,72.89,1,red
24358,00:00:24.358,75.94,1,red
24483,00:00:24.483,79.59,1,red
24614,00:00:24.614,68.77,1,red
24750,00:00:24.750,70.42,1,red
24874,00:00:24.874,69.06,1,red
25007,00:00:25.007,62.40,1,red
25142,00:00:25.142,63.74,1,red
25277,00:00:25.277,63.19,1,red
25413,00:00:25.413,47.81,1,yellow
25563,00:00:25.563,52.20,1,yellow
25694,00:00:25.694,50.71,1,yellow
25827,00:00:25.827,49.99,1,yellow
25952,00:00:25.952,49.55,1,yellow
26075,00:00:26.075,47.17,1,yellow
26205,00:00:26.205,47.41,1,yellow
26340,00:00:26.340,50.78,1,yellow
26476,00:00:26.476,43.47,1,yellow
26603,00:00:26.603,41.95,1,yellow
26733,00:00:26.733,36.23,1,yellow
26946,00:00:26.946,30.93,0,yellow
27079,00:00:27.079,29.02,0,green
27214,00:00:27.214,28.98,0,green
27347,00:00:27.347,26.72,0,green
27480,00:00:27.480,30.19,0,yellow
27621,00:00:27.621,26.56,0,green
27752,00:00:27.752,27.79,0,green
27884,00:00:27.884,21.61,0,green
28019,00:00:28.019,16.83,0,green
28162,00:00:28.162,18.17,0,green
28295,00:00:28.295,17.91,0,green
28419,00:00:28.419,17.05,0,green
28550,00:00:28.550,16.92,0,green
28685,00:00:28.685,16.81,0,green
28823,00:00:28.823,13.22,0,green
28949,00:00:28.949,14.46,0,green
29082,00:00:29.082,12.50,0,green
29213,00:00:29.213,10.75,0,green
29316,00:00:29.316,10.84,0,green
29442,00:00:29.442,6.95,0,green
29565,00:00:29.565,5.81,0,green
29708,00:00:29.708,5.95,0,green
29809,00:00:29.809,5.36,0,green
29942,00:00:29.942,4.99,0,green
30080,00:00:30.080,4.20,0,green
30219,00:00:30.219,5.84,0,green
30352,00:00:30.352,5.01,0,green
30483,00:00:30.483,5.11,0,green
30583,00:00:30.583,5.05,0,green
30727,00:00:30.727,9.28,0,green
30857,00:00:30.857,3.10,0,green
30994,00:00:30.994,4.38,0,green
31129,00:00:31.129,5.08,0,green
31258,00:00:31.258,4.40,0,green
31388,00:00:31.388,5.67,0,green
31517,00:00:31.517,3.69,0,green
31651,00:00:31.651,5.42,0,green
31784,00:00:31.784,7.79,0,green
31922,00:00:31.922,7.22,0,green
32054,00:00:32.054,7.74,0,green
32187,00:00:32.187,7.00,0,green
32319,00:00:32.319,5.71,0,green
32455,00:00:32.455,5.44,0,green
32590,00:00:32.590,6.23,0,green
32715,00:00:32.715,8.44,0,green
32849,00:00:32.849,8.06,0,green
32987,00:00:32.987,9.01,0,green
33120,00:00:33.120,8.41,0,green
33263,00:00:33.263,13.38,0,green
33395,00:00:33.395,8.95,0,green
33507,00:00:33.507,12.19,0,green
33646,00:00:33.646,8.21,0,green
33787,00:00:33.787,11.20,0,green
33924,00:00:33.924,7.85,0,green
34050,00:00:34.050,9.63,0,green
34175,00:00:34.175,10.97,0,green
34306,00:00:34.306,9.88,0,green
34445,00:00:34.445,10.67,0,green
34591,00:00:34.591,12.71,0,green
34730,00:00:34.730,9.33,0,green
34862,00:00:34.862,10.10,0,green
34988,00:00:34.988,8.89,0,green
35121,00:00:35.121,11.03,0,green
35225,00:00:35.225,11.31,0,green
35350,00:00:35.350,12.00,0,green
35453,00:00:35.453,12.10,0,green
35582,00:00:35.582,8.28,0,green
35710,00:00:35.710,12.35,0,green
35844,00:00:35.844,11.14,0,green
35972,00:00:35.972,10.38,0,green
36107,00:00:36.107,11.48,0,green
36245,00:00:36.245,8.60,0,green
36378,00:00:36.378,10.42,0,green
36517,00:00:36.517,8.10,0,green
36647,00:00:36.647,10.10,0,green
36785,00:00:36.785,7.82,0,green
36912,00:00:36.912,10.05,0,green
37039,00:00:37.039,8.37,0,green
37170,00:00:37.170,8.75,0,green
37292,00:00:37.292,11.51,0,green
37424,00:00:37.424,6.59,0,green
37559,00:00:37.559,4.47,0,green
37691,00:00:37.691,4.03,0,green
37820,00:00:37.820,4.22,0,green
37941,00:00:37.941,7.32,0,green
38071,00:00:38.071,4.63,0,green
38208,00:00:38.208,5.00,0,green
38339,00:00:38.339,6.35,0,green
38477,00:00:38.477,8.31,0,green
38610,00:00:38.610,13.13,0,green
38741,00:00:38.741,4.94,0,green
38868,00:00:38.868,5.43,0,green
39000,00:00:39.000,5.39,0,green
39124,00:00:39.124,9.79,0,green
39257,00:00:39.257,5.53,0,green
39379,00:00:39.379,15.30,0,green
39523,00:00:39.523,17.13,0,green
39667,00:00:39.667,21.16,0,green
39801,00:00:39.801,22.09,0,green
39929,00:00:39.929,23.78,0,green
40031,00:00:40.031,23.28,0,green
40164,00:00:40.164,22.06,0,green
40301,00:00:40.301,25.74,0,green
40437,00:00:40.437,22.56,0,green
40563,00:00:40.563,28.18,0,green
40687,00:00:40.687,34.35,0,yellow
40817,00:00:40.817,37.93,0,yellow
40944,00:00:40.944,38.85,0,yellow
41084,00:00:41.084,46.19,1,yellow
41225,00:00:41.225,41.45,1,yellow
41327,00:00:41.327,50.38,1,yellow
41452,00:00:41.452,49.89,1,yellow
41587,00:00:41.587,47.41,1,yellow
41726,00:00:41.726,46.69,1,yellow
41870,00:00:41.870,47.37,1,yellow
42000,00:00:42.000,47.11,1,yellow
42136,00:00:42.136,60.95,1,red
42269,00:00:42.269,50.68,0,yellow
42404,00:00:42.404,55.33,0,yellow
42546,00:00:42.546,47.01,0,yellow
42681,00:00:42.681,55.24,1,yellow
42813,00:00:42.813,58.14,1,yellow
42914,00:00:42.914,55.70,1,yellow
43052,00:00:43.052,56.12,1,yellow
43194,00:00:43.194,56.57,1,yellow
43300,00:00:43.300,51.73,1,yellow
43431,00:00:43.431,54.28,1,yellow
43562,00:00:43.562,54.09,1,yellow
43706,00:00:43.706,46.44,1,yellow
43847,00:00:43.847,50.27,1,yellow
43978,00:00:43.978,32.37,1,yellow
44098,00:00:44.098,40.18,1,yellow
44225,00:00:44.225,39.06,1,yellow
44361,00:00:44.361,36.98,1,yellow
44501,00:00:44.501,38.88,1,yellow
44630,00:00:44.630,38.88,1,yellow
44767,00:00:44.767,36.67,1,yellow
44895,00:00:44.895,30.86,1,yellow
44995,00:00:44.995,37.30,1,yellow
45122,00:00:45.122,32.72,1,yellow
45254,00:00:45.254,29.67,0,green
45397,00:00:45.397,27.10,0,green
45529,00:00:45.529,21.33,0,green
45664,00:00:45.664,17.33,0,green
45792,00:00:45.792,17.66,0,green
45895,00:00:45.895,18.12,0,green
46044,00:00:46.044,17.09,0,green
46174,00:00:46.174,16.38,0,green
46303,00:00:46.303,18.83,0,green
46427,00:00:46.427,11.00,0,green
46560,00:00:46.560,17.37,0,green
46684,00:00:46.684,14.98,0,green
46816,00:00:46.816,16.55,0,green
46943,00:00:46.943,10.31,0,green
47080,00:00:47.080,9.30,0,green
47214,00:00:47.214,7.64,0,green
47355,00:00:47.355,6.94,0,green
47494,00:00:47.494,5.85,0,green
47629,00:00:47.629,6.79,0,green
47767,00:00:47.767,8.93,0,green
47901,00:00:47.901,5.98,0,green
48033,00:00:48.033,7.70,0,green
48163,00:00:48.163,3.69,0,green
48297,00:00:48.297,6.25,0,green
48431,00:00:48.431,9.98,0,green
48565,00:00:48.565,8.04,0,green
48700,00:00:48.700,6.48,0,green
48829,00:00:48.829,6.35,0,green
48961,00:00:48.961,6.27,0,green
49098,00:00:49.098,6.56,0,green
49224,00:00:49.224,10.06,0,green
49344,00:00:49.344,7.76,0,green
49474,00:00:49.474,10.19,0,green
49607,00:00:49.607,7.12,0,green
49738,00:00:49.738,8.51,0,green
49861,00:00:49.861,10.51,0,green
50004,00:00:50.004,9.22,0,green
50131,00:00:50.131,7.43,0,green
50275,00:00:50.275,8.23,0,green
50402,00:00:50.402,6.88,0,green
50536,00:00:50.536,7.33,0,green
50659,00:00:50.659,8.54,0,green
50801,00:00:50.801,6.86,0,green
50939,00:00:50.939,9.83,0,green
51065,00:00:51.065,8.75,0,green
51197,00:00:51.197,7.20,0,green
51321,00:00:51.321,8.60,0,green
51452,00:00:51.452,8.64,0,green
51577,00:00:51.577,8.03,0,green
51712,00:00:51.712,8.10,0,green
51841,00:00:51.841,9.02,0,green
51976,00:00:51.976,8.85,0,green
52102,00:00:52.102,9.05,0,green
52235,00:00:52.235,7.17,0,green
52367,00:00:52.367,8.53,0,green
52496,00:00:52.496,9.85,0,green
52631,00:00:52.631,10.39,0,green
52761,00:00:52.761,12.03,0,green
52886,00:00:52.886,12.30,0,green
53007,00:00:53.007,12.59,0,green
53150,00:00:53.150,9.98,0,green
53282,00:00:53.282,8.40,0,green
53420,00:00:53.420,10.83,0,green
53557,00:00:53.557,9.16,0,green
53683,00:00:53.683,6.01,0,green
53823,00:00:53.823,7.55,0,green
53959,00:00:53.959,9.65,0,green
54089,00:00:54.089,12.80,0,green
54215,00:00:54.215,9.07,0,green
54348,00:00:54.348,6.59,0,green
54491,00:00:54.491,9.22,0,green
54592,00:00:54.592,7.14,0,green
54726,00:00:54.726,4.72,0,green
54857,00:00:54.857,6.46,0,green
54988,00:00:54.988,9.06,0,green
